createdate,modifieddate,ReconciliationRuleId,Diff
1726470802,1726934935,110,464133
1726652504,1726934935,110,282431
1726470800,1726934935,110,464135
1726653061,1726934935,110,281874
1726653069,1726934935,110,281866
1726475518,1726934935,110,459417
1726926702,1726934935,130,8233
1726470796,1726934935,110,464139
1726470805,1726934935,110,464130
1726470800,1726934935,110,464135
1726475511,1726934935,110,459424
1726475514,1726934935,110,459421
1726475516,1726934935,110,459419
1726653056,1726934935,110,281879
1726470807,1726934935,110,464128
1726653066,1726934935,110,281869
1726470808,1726934935,110,464127
1726475511,1726934935,110,459424
1726475519,1726934935,110,459416
1726901698,1726934935,110,33237
1726475517,1726934935,110,459418
1726475508,1726934935,110,459427
1726470800,1726934935,110,464135
1726652502,1726934935,110,282433
1726470802,1726934935,110,464133
1726653058,1726934935,110,281877
1726470796,1726934935,110,464139
1726475508,1726934935,110,459427
1726476418,1726934935,110,458517
1726470808,1726934935,110,464127
1726470802,1726934935,110,464133
1726901675,1726934935,110,33260
1726476418,1726934935,110,458517
1726475518,1726934935,110,459417
1726470808,1726934935,110,464127
1726476041,1726934935,110,458894
1726652499,1726934935,110,282436
1726475516,1726934935,110,459419
1726652502,1726934935,110,282433
1726470796,1726934935,110,464139
1726470810,1726934935,110,464125
1726653059,1726934935,110,281876
1726901684,1726934935,110,33251
1726901689,1726934936,110,33247
1726901677,1726934936,110,33259
1726748039,1726934935,110,186896
1726475879,1726934935,110,459056
1726653063,1726934936,110,281873
1726652500,1726934936,110,282436
1726652497,1726934936,110,282439
1726475520,1726934936,110,459416
1726653066,1726934936,110,281870
1726901667,1726934935,110,33268
1726901673,1726934935,110,33262
1726901682,1726934936,110,33254
1726901700,1726934936,110,33236
1726901669,1726934936,110,33267
1726901671,1726934936,110,33265
1726901683,1726934936,110,33253
1726901685,1726934936,110,33251
1726901693,1726934936,110,33243
1726901678,1726934936,110,33258
1726901691,1726934936,110,33245
1726901693,1726934936,110,33243
1726901680,1726934936,110,33256
1726901692,1726934936,110,33244
1726901682,1726934936,110,33254
1726901679,1726934936,110,33257
1726901675,1726934936,110,33261
1726901682,1726934936,110,33254
1726901677,1726934936,110,33259
1726901687,1726934936,110,33249
1726901665,1726934936,110,33271
1726901687,1726934936,110,33249
1726901697,1726934936,110,33239
1726901663,1726934936,110,33273
1726901669,1726934936,110,33267
1726901663,1726934936,110,33273
1726901663,1726934936,110,33273
1726901674,1726934936,110,33262
1726901688,1726934936,110,33248
1726901704,1726934936,110,33232
1726901675,1726934936,110,33261
1726901699,1726934936,110,33237
1726901702,1726934936,110,33234
1726901671,1726934936,110,33265
1726901703,1726934936,110,33233
1726901689,1726934936,110,33247
1726901670,1726934936,110,33266
1726901665,1726934936,110,33271
1726901685,1726934936,110,33251
1726901702,1726934936,110,33234
1726901673,1726934936,110,33263
1726926712,1726934936,130,8224
1726926695,1726934936,130,8241
1726926704,1726934936,130,8232
1726926687,1726934936,130,8249
1726901684,1726934936,110,33252
1726901702,1726934936,110,33234
1726901687,1726934936,110,33249
1726901676,1726934936,110,33260
1726901671,1726934936,110,33265
1726901697,1726934936,110,33239
1726901674,1726934936,110,33262
1726926696,1726934936,130,8240
1726926708,1726934936,130,8228
1726926698,1726934936,130,8238
1726924124,1726934936,130,10812
1726926714,1726934936,130,8222
1726926698,1726934936,130,8238
1726926712,1726934936,130,8224
1726901696,1726934936,110,33240
1726901681,1726934936,110,33255
1726926719,1726934936,130,8217
1726926704,1726934936,130,8232
1726926694,1726934936,130,8242
1726926702,1726934936,130,8234
1726901686,1726934936,110,33250
1726926693,1726934936,130,8243
1726926710,1726934936,130,8226
1726926710,1726934936,130,8226
1726926698,1726934936,130,8238
1726926696,1726934936,130,8240
1726926689,1726934936,130,8247
1726926706,1726934936,130,8230
1726926712,1726934936,130,8224
1726926696,1726934936,130,8240
1726926694,1726934936,130,8242
1726926698,1726934936,130,8238
1726926689,1726934936,130,8247
1726926704,1726934936,130,8232
1726926702,1726934936,130,8234
1726901695,1726934936,110,33241
1726901676,1726934936,110,33260
1726926708,1726934936,130,8228
1726926709,1726934936,130,8227
1726926700,1726934936,130,8236
1726926702,1726934936,130,8234
1726926706,1726934936,130,8230
1726924294,1726934936,130,10642
1726926702,1726934936,130,8234
1726926712,1726934936,130,8224
1726926714,1726934936,130,8222
1726926704,1726934936,130,8232
1726926714,1726934936,130,8222
1726926694,1726934936,130,8242
1726926700,1726934936,130,8236
1726926716,1726934936,130,8220
1726926700,1726934936,130,8236
1726926704,1726934936,130,8232
1726926708,1726934936,130,8228
1726926700,1726934936,130,8236
1726926708,1726934936,130,8228
1726926717,1726934936,130,8219
1726926693,1726934936,130,8243
1726926710,1726934936,130,8226
1726926708,1726934936,130,8228
1726926716,1726934936,130,8220
1726926704,1726934936,130,8232
1726926706,1726934936,130,8230
1726926717,1726934936,130,8219
1726926710,1726934936,130,8226
1726926706,1726934936,130,8230
1726926712,1726934936,130,8224
1726926716,1726934936,130,8220
1726926708,1726934936,130,8228
1726926701,1726934936,130,8235
1726926695,1726934936,130,8241
1726926696,1726934936,130,8240
1726926704,1726934936,130,8232
1726926700,1726934936,130,8236
1726926716,1726934936,130,8220
1726926708,1726934937,130,8229
1726926691,1726934937,130,8246
1726926716,1726934937,130,8221
1726926714,1726934937,130,8223
1726926706,1726934937,130,8231
1726926706,1726934936,130,8230
1726926700,1726934936,130,8236
1726926710,1726934936,130,8226
1726926694,1726934937,130,8243
1726926702,1726934937,130,8235
1726926718,1726934937,130,8219
1726926689,1726934937,130,8248
1726926710,1726934936,130,8226
1726926714,1726934936,130,8222
1726926714,1726934936,130,8222
1726926708,1726934937,130,8229
1726926718,1726934937,130,8219
1726926702,1726934937,130,8235
1726926710,1726934936,130,8226
1726926698,1726934937,130,8239
1726926716,1726934937,130,8221
1726926708,1726934937,130,8229
1726926712,1726934937,130,8225
1726926696,1726934937,130,8241
1726926712,1726934937,130,8225
1726926698,1726934937,130,8239
1726926696,1726934937,130,8241
1726926696,1726934937,130,8241
1726926712,1726934937,130,8225
1726926692,1726934937,130,8245
1726926696,1726934937,130,8241
1726926716,1726934937,130,8221
1726926708,1726934937,130,8229
1726926697,1726934937,130,8240
1726926716,1726934937,130,8221
1726926700,1726934937,130,8237
1726926714,1726934937,130,8223
1726926712,1726934937,130,8225
1726926700,1726934937,130,8237
1726470803,1726934935,110,464132
1726652497,1726934935,110,282438
1726470805,1726934935,110,464130
1726475508,1726934935,110,459427
1726470805,1726934935,110,464130
1726470805,1726934935,110,464130
1726652494,1726934935,110,282441
1726475513,1726934935,110,459422
1726470800,1726934935,110,464135
1726652494,1726934935,110,282441
1726475508,1726934935,110,459427
1726475516,1726934935,110,459419
1726901697,1726934935,110,33238
1726476041,1726934935,110,458894
1726475513,1726934935,110,459422
1726901680,1726934936,110,33256
1726901693,1726934936,110,33243
1727181097,1727181498,100,401
1726901684,1726934935,110,33251
1726901663,1726934936,110,33273
1726901690,1726934936,110,33246
1726901665,1726934936,110,33271
1726901691,1726934936,110,33245
1726901678,1726934936,110,33258
1726901701,1726934936,110,33235
1726901663,1726934936,110,33273
1726901669,1726934936,110,33267
1726901673,1726934936,110,33263
1727181109,1727181495,100,386
1727181113,1727181496,100,383
1726470796,1726934935,110,464139
1726926689,1726934936,130,8247
1727181121,1727181495,100,374
1727181123,1727181495,100,372
1727181125,1727181492,100,367
1727181126,1727181496,100,370
1727181135,1727181494,100,359
1727181130,1727181497,100,367
1726901665,1726934936,110,33271
1727181137,1727181498,100,361
1726926691,1726934937,130,8246
1727181146,1727181497,100,351
1727181147,1727181494,100,347
1727181155,1727181494,100,339
1726475511,1726934935,110,459424
1727181164,1727181495,100,331
1727181167,1727181493,100,326
1727181168,1727181494,100,326
1727181169,1727181493,100,324
1727181170,1727181495,100,325
1727181172,1727181492,100,320
1727181173,1727181499,100,326
1727181174,1727181494,100,320
1727181176,1727181498,100,322
1727181178,1727181496,100,318
1727181181,1727181493,100,312
1727181182,1727181493,100,311
1727181184,1727181497,100,313
1726936773,1726939000,120,2227
1727181191,1727181493,100,302
1727181197,1727181495,100,298
1727180260,1727180668,130,408
1726901702,1726934936,110,33234
1727181196,1727181495,100,299
1727181201,1727181496,100,295
1727181204,1727181496,100,292
1727181207,1727181494,100,287
1726901686,1726934936,110,33250
1727181208,1727181498,100,290
1727181210,1727181499,100,289
1726936775,1726938998,120,2223
1726901695,1726934936,110,33241
1727181213,1727181494,100,281
1727181215,1727181492,100,277
1727181216,1727181496,100,280
1727181217,1727181493,100,276
1727181218,1727181498,100,280
1727181220,1727181499,100,279
1727181224,1727181499,100,275
1727181223,1727181498,100,275
1727181228,1727181495,100,267
1726901667,1726934936,110,33269
1727181236,1727181496,100,260
1727181238,1727181496,100,258
1726901683,1726934936,110,33253
1727181241,1727181498,100,257
1727181243,1727181496,100,253
1727181243,1727181494,100,251
1727181244,1727181497,100,253
1727181246,1727181494,100,248
1727181249,1727181497,100,248
1727181251,1727181498,100,247
1727181260,1727181497,100,237
1727181262,1727181498,100,236
1726653064,1726934935,110,281871
1727181271,1727181496,100,225
1727181274,1727181497,100,223
1727181274,1727181493,100,219
1727181279,1727181494,100,215
1727181281,1727181494,100,213
1727180281,1727180670,130,389
1727181288,1727181492,100,204
1727181290,1727181493,100,203
1727181291,1727181498,100,207
1727180305,1727180670,130,365
1727181295,1727181497,100,202
1727181297,1727181494,100,197
1727180311,1727180669,130,358
1727181302,1727181496,100,194
1727181306,1727181498,100,192
1727181309,1727181494,100,185
1727181314,1727181497,100,183
1727181315,1727181498,100,183
1727180331,1727180669,130,338
1727181317,1727181494,100,177
1727181319,1727181493,100,174
1727181322,1727181498,100,176
1727180359,1727180668,130,309
1727181326,1727181495,100,169
1727181330,1727181497,100,167
1727181119,1727181499,100,380
1727181301,1727181499,100,198
1726653056,1726934936,110,281880
1726901690,1726934935,110,33245
1726926699,1726934937,130,8238
1726901667,1726934935,110,33268
1726901704,1726934935,110,33231
1726475879,1726934935,110,459056
1726475518,1726934935,110,459417
1726901667,1726934936,110,33269
1726936776,1726938998,120,2222
1726936777,1726938998,120,2221
1726936777,1726938998,120,2221
1727181075,1727181499,100,424
1727180354,1727180663,130,309
1727180171,1727180663,130,492
1727180183,1727180663,130,480
1727180334,1727180663,130,329
1727180262,1727180663,130,401
1727180150,1727180663,130,513
1727180149,1727180663,130,514
1726814419,1726901872,110,87453
1727180319,1727180663,130,344
1726936779,1726938998,120,2219
1727180245,1727180663,130,418
1726926706,1726934936,130,8230
1727180164,1727180666,130,502
1727180212,1727180667,130,455
1726936779,1726938998,120,2219
1727180311,1727180663,130,352
1727180378,1727180663,130,285
1726936779,1726938997,120,2218
1726901672,1726934936,110,33264
1726926699,1726934937,130,8238
1726936779,1726938999,120,2220
1726901692,1726934936,110,33244
1726936779,1726938998,120,2219
1726901667,1726934936,110,33269
1726936779,1726938999,120,2220
1727180395,1727180663,130,268
1727180339,1727180663,130,324
1727180310,1727180664,130,354
1727181191,1727181493,100,302
1727180238,1727180664,130,426
1726926685,1726934936,130,8251
1726926685,1726934936,130,8251
1726470800,1726934935,110,464135
1726475513,1726934935,110,459422
1726470796,1726934935,110,464139
1726475511,1726934935,110,459424
1727180362,1727180664,130,302
1727180307,1727180664,130,357
1727180166,1727180664,130,498
1726936780,1726938998,120,2218
1727180341,1727180664,130,323
1727181253,1727181494,100,241
1727181256,1727181494,100,238
1727181294,1727181494,100,200
1727180151,1727180664,130,513
1726475511,1726934936,110,459425
1727180339,1727180664,130,325
1726470808,1726934935,110,464127
1726652505,1726934935,110,282430
1726936781,1726938997,120,2216
1727180249,1727180664,130,415
1726926689,1726934937,130,8248
1727180290,1727180664,130,374
1726926702,1726934936,130,8234
1727181305,1727181496,100,191
1726936781,1726938997,120,2216
1726926701,1726934937,130,8236
1726901694,1726934936,110,33242
1727180330,1727180667,130,337
1727180167,1727180664,130,497
1727180256,1727180664,130,408
1727180232,1727180667,130,435
1727180215,1727180664,130,449
1727180173,1727180664,130,491
1726901689,1726934936,110,33247
1727180182,1727180664,130,482
1727180155,1727180664,130,509
1726901700,1726934936,110,33236
1727180254,1727180664,130,410
1727180326,1727180664,130,338
1727180221,1727180664,130,443
1726936783,1726938998,120,2215
1726936782,1726938997,120,2215
1727180323,1727180664,130,341
1727181212,1727181496,100,284
1726936783,1726938998,120,2215
1727180346,1727180664,130,318
1727180259,1727180664,130,405
1726936783,1726938998,120,2215
1726936783,1726938999,120,2216
1726936783,1726938998,120,2215
1727181158,1727181497,100,339
1726926689,1726934937,130,8248
1726926689,1726934936,130,8247
1726926689,1726934936,130,8247
1727180201,1727180664,130,463
1727180204,1727180664,130,460
1726926689,1726934936,130,8247
1727180155,1727180664,130,509
1726936785,1726938998,120,2213
1727180395,1727180664,130,269
1726936784,1726938998,120,2214
1727180140,1727180667,130,527
1727180168,1727180667,130,499
1726475509,1726934935,110,459426
1726475521,1726934935,110,459414
1727180212,1727180664,130,452
1726926704,1726934936,130,8232
1726926689,1726934936,130,8247
1726926704,1726934937,130,8233
1726936785,1726938999,120,2214
1726901694,1726934935,110,33241
1726936785,1726938998,120,2213
1727180207,1727180664,130,457
1727180183,1727180664,130,481
1727180320,1727180664,130,344
1726936785,1726938997,120,2212
1726901688,1726934936,110,33248
1727180234,1727180664,130,430
1727181219,1727181494,100,275
1727181153,1727181496,100,343
1726470803,1726934935,110,464132
1727180374,1727180664,130,290
1726901700,1726934936,110,33236
1727180160,1727180664,130,504
1727180214,1727180664,130,450
1727180324,1727180664,130,340
1727180198,1727180664,130,466
1727180165,1727180664,130,499
1727180369,1727180664,130,295
1727180230,1727180664,130,434
1727181129,1727181496,100,367
1726936786,1726938998,120,2212
1727180310,1727180664,130,354
1726936786,1726938997,120,2211
1727180347,1727180665,130,318
1727180335,1727180665,130,330
1727180258,1727180665,130,407
1727180247,1727180665,130,418
1727180363,1727180665,130,302
1727180272,1727180665,130,393
1727180309,1727180665,130,356
1727180289,1727180667,130,378
1726936787,1726938998,120,2211
1727180392,1727180668,130,276
1727180337,1727180665,130,328
1727180268,1727180665,130,397
1727181108,1727181496,100,388
1726475515,1726934935,110,459420
1727180293,1727180665,130,372
1727180329,1727180665,130,336
1727180218,1727180665,130,447
1727180236,1727180665,130,429
1727180191,1727180665,130,474
1726901669,1726934936,110,33267
1727180147,1727180665,130,518
1727180296,1727180665,130,369
1727180220,1727180668,130,448
1727180291,1727180668,130,377
1726901696,1726934936,110,33240
1727180188,1727180665,130,477
1726926710,1726934936,130,8226
1726901665,1726934935,110,33270
1727180223,1727180668,130,445
1727180372,1727180665,130,293
1727180341,1727180665,130,324
1726936789,1726938999,120,2210
1727180219,1727180665,130,446
1726926692,1726934937,130,8245
1727180231,1727180665,130,434
1727180214,1727180665,130,451
1727181144,1727181498,100,354
1726926692,1726934936,130,8244
1727180344,1727180665,130,321
1727180273,1727180665,130,392
1727180371,1727180665,130,294
1727180180,1727180665,130,485
1726926691,1726934936,130,8245
1727180303,1727180665,130,362
1727180352,1727180665,130,313
1727180361,1727180665,130,304
1727180205,1727180665,130,460
1727180226,1727180665,130,439
1726936789,1726938998,120,2209
1726936789,1726938997,120,2208
1727180227,1727180665,130,438
1727180153,1727180668,130,515
1727180394,1727180665,130,271
1727180383,1727180665,130,282
1727180178,1727180665,130,487
1727180253,1727180665,130,412
1727180249,1727180665,130,416
1726926691,1726934936,130,8245
1727180269,1727180665,130,396
1726936790,1726938997,120,2207
1726936790,1726938998,120,2208
1727180224,1727180665,130,441
1726926691,1726934936,130,8245
1727180186,1727180665,130,479
1726936790,1726938999,120,2209
1727180316,1727180665,130,349
1727180285,1727180665,130,380
1726936790,1726938997,120,2207
1726936791,1726939000,120,2209
1726936791,1726938998,120,2207
1726936791,1726938999,120,2208
1726936791,1726938999,120,2208
1726936792,1726938998,120,2206
1726936792,1726938999,120,2207
1726936793,1726938998,120,2205
1727180340,1727180665,130,325
1726926691,1726934936,130,8245
1726936793,1726938998,120,2205
1726901695,1726934936,110,33241
1726936793,1726938998,120,2205
1727180194,1727180666,130,472
1726926710,1726934936,130,8226
1726926692,1726934937,130,8245
1727180274,1727180665,130,391
1726936794,1726938997,120,2203
1727180313,1727180668,130,355
1727180301,1727180665,130,364
1726936795,1726938998,120,2203
1726936795,1726938998,120,2203
1726936795,1726938998,120,2203
1727180135,1727180666,130,531
1726926694,1726934936,130,8242
1726926693,1726934936,130,8243
1726936796,1726938997,120,2201
1726936797,1726938998,120,2201
1726936798,1726938998,120,2200
1727176515,1727177653,120,1138
1726936798,1726938998,120,2200
1726901680,1726934936,110,33256
1726926693,1726934936,130,8243
1726926694,1726934936,130,8242
1726936799,1726938999,120,2200
1726901691,1726934935,110,33244
1726936799,1726938997,120,2198
1726936800,1726938998,120,2198
1726901672,1726934936,110,33264
1727180321,1727180670,130,349
1726936800,1726938997,120,2197
1726936800,1726938997,120,2197
1726936801,1726938998,120,2197
1726901698,1726934935,110,33237
1727180188,1727180665,130,477
1726936800,1726938999,120,2199
1726901680,1726934936,110,33256
1726936801,1726938998,120,2197
1726936802,1726938998,120,2196
1727180386,1727180666,130,280
1727180345,1727180663,130,318
1726936802,1726938997,120,2195
1726936803,1726938998,120,2195
1727180141,1727180666,130,525
1727180222,1727180666,130,444
1727180154,1727180666,130,512
1727180391,1727180667,130,276
1727180332,1727180667,130,335
1727180232,1727180666,130,434
1727180294,1727180666,130,372
1727180388,1727180666,130,278
1727180309,1727180666,130,357
1727180345,1727180667,130,322
1727180235,1727180666,130,431
1727180191,1727180666,130,475
1727180167,1727180666,130,499
1727180178,1727180668,130,490
1727180133,1727180666,130,533
1727180217,1727180668,130,451
1727180184,1727180668,130,484
1727180355,1727180666,130,311
1727180199,1727180669,130,470
1726936798,1726938998,120,2200
1726936786,1726939000,120,2214
1726936779,1726939000,120,2221
1726936785,1726939000,120,2215
1726936775,1726939000,120,2225
